tweet_id	date	time	lang	country_code
1512725039484915715	2022-04-09	09:32:09	en	NULL
1512725040386781187	2022-04-09	09:32:09	en	NULL
1512725046669852678	2022-04-09	09:32:10	fr	NULL
1512725059248574466	2022-04-09	09:32:13	el	NULL
1512725059542077441	2022-04-09	09:32:13	en	NULL
1512725060657709056	2022-04-09	09:32:14	en	NULL
1512725077162270720	2022-04-09	09:32:18	ca	NULL
1512725081469988869	2022-04-09	09:32:19	de	NULL
1512725085278330889	2022-04-09	09:32:20	pt	NULL
1512725087698370561	2022-04-09	09:32:20	en	NULL
1512725090592604167	2022-04-09	09:32:21	en	NULL
1512725090940731393	2022-04-09	09:32:21	de	NULL
1512725099056713734	2022-04-09	09:32:23	en	NULL
1512725106530807817	2022-04-09	09:32:25	en	NULL
1512725117494771716	2022-04-09	09:32:27	en	NULL
1512725122322690049	2022-04-09	09:32:28	en	NULL
1512725124553785345	2022-04-09	09:32:29	en	NULL
1512725136247603200	2022-04-09	09:32:32	en	NULL
1512725137027522560	2022-04-09	09:32:32	en	NULL
1512725138990514187	2022-04-09	09:32:32	fr	NULL
1512725149077942277	2022-04-09	09:32:35	en	NULL
1512725168019447808	2022-04-09	09:32:39	en	NULL
1512725171160838147	2022-04-09	09:32:40	hi	NULL
1512725185803259907	2022-04-09	09:32:44	fr	NULL
1512725187283857411	2022-04-09	09:32:44	fr	NULL
1512725188382961665	2022-04-09	09:32:44	ja	NULL
1512725190878367750	2022-04-09	09:32:45	fr	NULL
1512725193206427648	2022-04-09	09:32:45	de	NULL
1512725207173439489	2022-04-09	09:32:49	hi	NULL
1512725220653776900	2022-04-09	09:32:52	en	NULL
1512725224919564289	2022-04-09	09:32:53	en	NULL
1512725226316091393	2022-04-09	09:32:53	ml	NULL
1512725228148899840	2022-04-09	09:32:54	en	NULL
1512725241516072962	2022-04-09	09:32:57	in	NULL
1512725246595330048	2022-04-09	09:32:58	en	NULL
1512725247346319360	2022-04-09	09:32:58	it	NULL
1512725264115109891	2022-04-09	09:33:02	und	NULL
1512725266157621251	2022-04-09	09:33:03	fr	NULL
1512725267160174594	2022-04-09	09:33:03	it	NULL
1512725270683217920	2022-04-09	09:33:04	en	NULL
1512725271119425540	2022-04-09	09:33:04	en	NULL
1512725276618330113	2022-04-09	09:33:05	und	NULL
1512725278690185219	2022-04-09	09:33:06	ja	NULL
1512725282268266503	2022-04-09	09:33:07	in	NULL
1512725310621773826	2022-04-09	09:33:13	en	NULL
1512725318490267651	2022-04-09	09:33:15	en	NULL
1512725321807802368	2022-04-09	09:33:16	en	NULL
1512725323074326536	2022-04-09	09:33:16	en	NULL
1512725324248797184	2022-04-09	09:33:17	en	NULL
1512725345186848770	2022-04-09	09:33:22	nl	NULL
1512725352094838786	2022-04-09	09:33:23	nl	NL
1512725358839279622	2022-04-09	09:33:25	ar	NULL
1512725367827668993	2022-04-09	09:33:27	en	NULL
1512725371116048389	2022-04-09	09:33:28	fr	NULL
1512725373246906374	2022-04-09	09:33:28	in	NULL
1512725376614772739	2022-04-09	09:33:29	en	NULL
1512725380406419461	2022-04-09	09:33:30	en	NULL
1512725397531729922	2022-04-09	09:33:34	fr	NULL
1512725399788490752	2022-04-09	09:33:35	in	NULL
1512725400979636224	2022-04-09	09:33:35	en	NULL
1512725404767113221	2022-04-09	09:33:36	en	NULL
1512725413033873414	2022-04-09	09:33:38	en	NULL
1512725414371860484	2022-04-09	09:33:38	de	NULL
1512725421447471110	2022-04-09	09:33:40	en	NULL
1512725422160723970	2022-04-09	09:33:40	en	NULL
1512725423091712001	2022-04-09	09:33:40	en	NULL
1512725427105714178	2022-04-09	09:33:41	en	NULL
1512725429135691777	2022-04-09	09:33:42	en	NULL
1512725439122341889	2022-04-09	09:33:44	ja	NULL
1512725449947951104	2022-04-09	09:33:47	und	NULL
1512725458546266116	2022-04-09	09:33:49	pt	NULL
1512725460358209536	2022-04-09	09:33:49	tr	NULL
1512725465177411589	2022-04-09	09:33:50	en	NULL
1512725470726533121	2022-04-09	09:33:51	en	NULL
1512725477772910594	2022-04-09	09:33:53	en	NULL
1512725478167412737	2022-04-09	09:33:53	in	NULL
1512725489449902086	2022-04-09	09:33:56	en	NULL
1512725493015064580	2022-04-09	09:33:57	de	NULL
1512725495426981889	2022-04-09	09:33:57	zh	NULL
1512725502192066560	2022-04-09	09:33:59	und	NULL
1512725505463660546	2022-04-09	09:34:00	pt	NULL
1512725509746171905	2022-04-09	09:34:01	en	NULL
1512725512321638405	2022-04-09	09:34:01	zh	NULL
1512725513143414784	2022-04-09	09:34:02	ja	NULL
1512725517069590548	2022-04-09	09:34:03	en	NULL
1512725527760891908	2022-04-09	09:34:05	en	NULL
1512725534702198785	2022-04-09	09:34:07	en	NULL
1512725536321253377	2022-04-09	09:34:07	en	NULL
1512725536732196871	2022-04-09	09:34:07	en	NULL
1512725538649120775	2022-04-09	09:34:08	nl	NULL
1512725544873476100	2022-04-09	09:34:09	fr	NULL
1512725549638201347	2022-04-09	09:34:10	und	NULL
1512725554948096003	2022-04-09	09:34:12	und	NULL
1512725555069734916	2022-04-09	09:34:12	en	NULL
1512725557280231425	2022-04-09	09:34:12	en	NULL
1512725567308767239	2022-04-09	09:34:14	en	NULL
1512725567858110464	2022-04-09	09:34:15	en	NULL
1512725590100615175	2022-04-09	09:34:20	en	NULL
1512725591900012546	2022-04-09	09:34:20	in	NULL
1512725603459350532	2022-04-09	09:34:23	ja	NULL
1512725605623734276	2022-04-09	09:34:24	it	NULL
1512725612670386179	2022-04-09	09:34:25	en	NULL
1512725624603164677	2022-04-09	09:34:28	en	NULL
1512725626121342981	2022-04-09	09:34:29	ur	NULL
1512725630026227716	2022-04-09	09:34:29	und	NULL
1512725630714060803	2022-04-09	09:34:30	en	NULL
1512725650024525824	2022-04-09	09:34:34	en	NULL
1512725651513565187	2022-04-09	09:34:35	en	NULL
1512725651886952451	2022-04-09	09:34:35	en	NULL
1512725657419403266	2022-04-09	09:34:36	en	NULL
1512725663052091393	2022-04-09	09:34:37	zh	NULL
1512725669821620227	2022-04-09	09:34:39	und	NULL
1512725671000395780	2022-04-09	09:34:39	es	NULL
1512725672749371393	2022-04-09	09:34:40	en	NULL
1512725676985446404	2022-04-09	09:34:41	und	NULL
1512725692143878144	2022-04-09	09:34:44	de	NULL
1512725692278091779	2022-04-09	09:34:44	it	NULL
1512725693288828932	2022-04-09	09:34:45	de	NULL
1512725696539291650	2022-04-09	09:34:45	en	PK
1512725711844487169	2022-04-09	09:34:49	fr	NULL
1512725715560632323	2022-04-09	09:34:50	en	NULL
1512725717230002180	2022-04-09	09:34:50	es	NULL
1512725730022465537	2022-04-09	09:34:53	in	NULL
1512725747395223556	2022-04-09	09:34:57	ja	NULL
1512725749098180611	2022-04-09	09:34:58	en	NULL
1512725751723921410	2022-04-09	09:34:58	es	NULL
1512725757457432576	2022-04-09	09:35:00	en	NULL
1512725780186353668	2022-04-09	09:35:05	fr	NULL
1512725785643081728	2022-04-09	09:35:07	in	NULL
1512725787488956417	2022-04-09	09:35:07	en	NULL
1512725789447495682	2022-04-09	09:35:07	de	NULL
1512725789464272896	2022-04-09	09:35:07	en	NULL
1512725798947594240	2022-04-09	09:35:10	fr	NULL
1512725802944806915	2022-04-09	09:35:11	en	NULL
1512725807193493506	2022-04-09	09:35:12	in	NULL
1512725809710120970	2022-04-09	09:35:12	fr	NULL
1512725826445496321	2022-04-09	09:35:16	de	NULL
1512725827011719176	2022-04-09	09:35:16	en	NULL
1512725839712034816	2022-04-09	09:35:19	zh	NULL
1512725840877928453	2022-04-09	09:35:20	hi	NULL
1512725842903851013	2022-04-09	09:35:20	fr	NULL
1512725843595837441	2022-04-09	09:35:20	en	NULL
1512725853226115073	2022-04-09	09:35:23	en	NULL
1512725854102736898	2022-04-09	09:35:23	pl	NULL
1512725855511920647	2022-04-09	09:35:23	en	GB
1512725877037092865	2022-04-09	09:35:28	hi	NULL
1512725878261829632	2022-04-09	09:35:29	und	NULL
1512725886352916480	2022-04-09	09:35:31	hi	NULL
1512725887048855555	2022-04-09	09:35:31	en	NULL
1512725898474237958	2022-04-09	09:35:33	ht	QA
1512725904220377091	2022-04-09	09:35:35	en	NULL
1512725909022945281	2022-04-09	09:35:36	it	NULL
1512725941675569153	2022-04-09	09:35:44	tr	NULL
1512725942464000000	2022-04-09	09:35:44	en	NULL
1512725943713890317	2022-04-09	09:35:44	ja	NULL
1512725945567883266	2022-04-09	09:35:45	en	NULL
1512725946830401541	2022-04-09	09:35:45	en	NULL
1512725948189270019	2022-04-09	09:35:45	en	NULL
1512725949376495616	2022-04-09	09:35:46	ja	NULL
1512725949678329858	2022-04-09	09:35:46	fr	NULL
1512725949892431880	2022-04-09	09:35:46	en	NULL
1512725956661850113	2022-04-09	09:35:47	en	NULL
1512725958788370433	2022-04-09	09:35:48	en	NULL
1512725966866595841	2022-04-09	09:35:50	fr	NULL
1512725967738974210	2022-04-09	09:35:50	en	NULL
1512725968212824068	2022-04-09	09:35:50	en	NULL
1512725981706047499	2022-04-09	09:35:53	en	NULL
1512725983501111299	2022-04-09	09:35:54	en	NULL
1512725988572295170	2022-04-09	09:35:55	en	NULL
1512725991856123906	2022-04-09	09:35:56	en	NULL
1512725998177075200	2022-04-09	09:35:57	zh	NULL
1512725999204671488	2022-04-09	09:35:57	und	NULL
1512726015461711872	2022-04-09	09:36:01	en	NULL
1512726017600901121	2022-04-09	09:36:02	en	NULL
1512726023087038464	2022-04-09	09:36:03	es	NULL
1512726025364410371	2022-04-09	09:36:04	in	NULL
1512726025423269888	2022-04-09	09:36:04	es	NULL
1512726028648693760	2022-04-09	09:36:04	tr	TR
1512726050358259714	2022-04-09	09:36:10	in	NULL
1512726055991353344	2022-04-09	09:36:11	en	NULL
1512726057740566533	2022-04-09	09:36:11	in	NULL
1512726064715505664	2022-04-09	09:36:13	tr	NULL
1512726071694839808	2022-04-09	09:36:15	en	US
1512726074861535234	2022-04-09	09:36:15	en	NULL
1512726089428348933	2022-04-09	09:36:19	fr	NULL
1512726099414892545	2022-04-09	09:36:21	tr	NULL
1512726103479230466	2022-04-09	09:36:22	en	NULL
1512726107912646656	2022-04-09	09:36:23	en	NULL
1512726124941484034	2022-04-09	09:36:27	zh	NULL
1512726132319473664	2022-04-09	09:36:29	en	NULL
1512726134080909313	2022-04-09	09:36:30	de	NULL
1512726139478888448	2022-04-09	09:36:31	es	NULL
1512726154322620418	2022-04-09	09:36:34	en	NULL
1512726175541784581	2022-04-09	09:36:39	ja	NULL
1512726176007335939	2022-04-09	09:36:40	en	NULL
1512726179303854088	2022-04-09	09:36:40	en	NULL
1512726183372283907	2022-04-09	09:36:41	en	NULL
1512726188220985347	2022-04-09	09:36:43	en	NULL
1512726188766203910	2022-04-09	09:36:43	tr	NULL
1512726192280977412	2022-04-09	09:36:43	tr	NULL
1512726194332086272	2022-04-09	09:36:44	de	DE
1512726202800295944	2022-04-09	09:36:46	fr	NULL
1512726211012689928	2022-04-09	09:36:48	en	NULL
1512726227248840706	2022-04-09	09:36:52	en	NULL
1512726227362013184	2022-04-09	09:36:52	ja	NULL
1512726228096139266	2022-04-09	09:36:52	en	NULL
1512726237894287363	2022-04-09	09:36:54	zh	NULL
1512726245598904327	2022-04-09	09:36:56	en	NULL
1512726248262410244	2022-04-09	09:36:57	es	NULL
1512726248618876928	2022-04-09	09:36:57	en	NULL
1512726251647217669	2022-04-09	09:36:58	en	NULL
1512726260354588677	2022-04-09	09:37:00	en	NULL
1512726260677373956	2022-04-09	09:37:00	en	NULL
1512726261927489541	2022-04-09	09:37:00	und	NULL
1512726262237872130	2022-04-09	09:37:00	es	NULL
1512726263470997504	2022-04-09	09:37:00	und	NULL
1512726268042752000	2022-04-09	09:37:02	fr	NULL
1512726271876292608	2022-04-09	09:37:02	en	NULL
1512726275781062658	2022-04-09	09:37:03	en	NULL
1512726293548306436	2022-04-09	09:37:08	fr	NULL
1512726303350349826	2022-04-09	09:37:10	el	NULL
1512726303753052166	2022-04-09	09:37:10	en	NULL
1512726305191694338	2022-04-09	09:37:10	in	TZ
1512726307527823361	2022-04-09	09:37:11	ja	NULL
1512726331620216839	2022-04-09	09:37:17	hi	NULL
1512726338951475204	2022-04-09	09:37:18	en	NULL
1512726345473740803	2022-04-09	09:37:20	en	NULL
1512726345914085376	2022-04-09	09:37:20	ja	NULL
1512726346803212289	2022-04-09	09:37:20	in	NULL
1512726367066075136	2022-04-09	09:37:25	und	NULL
1512726369855492100	2022-04-09	09:37:26	und	NULL
1512726371046682624	2022-04-09	09:37:26	zh	NULL
1512726375198715905	2022-04-09	09:37:27	ja	NULL
1512726375832162309	2022-04-09	09:37:27	fr	NULL
1512726376188903427	2022-04-09	09:37:27	in	NULL
1512726380026413061	2022-04-09	09:37:28	en	NULL
1512726381964271616	2022-04-09	09:37:29	en	NULL
1512726407968743427	2022-04-09	09:37:35	ja	NULL
1512726408899956736	2022-04-09	09:37:35	en	NULL
1512726416408068096	2022-04-09	09:37:37	en	NULL
1512726420820275200	2022-04-09	09:37:38	en	NULL
1512726433449263112	2022-04-09	09:37:41	en	NULL
1512726437685608455	2022-04-09	09:37:42	en	NULL
1512726451698737153	2022-04-09	09:37:45	de	NULL
1512726458275401728	2022-04-09	09:37:47	en	NULL
1512726459512721411	2022-04-09	09:37:47	und	NULL
1512726459869130755	2022-04-09	09:37:47	en	NULL
1512726465086898176	2022-04-09	09:37:49	en	NULL
1512726468559839240	2022-04-09	09:37:49	tr	NULL
1512726472410251271	2022-04-09	09:37:50	en	NULL
1512726472691261442	2022-04-09	09:37:50	fr	NULL
1512726480966467586	2022-04-09	09:37:52	en	NULL
1512726483881664515	2022-04-09	09:37:53	en	NULL
1512726491817299970	2022-04-09	09:37:55	en	NULL
1512726492299788289	2022-04-09	09:37:55	in	NULL
1512726496984641537	2022-04-09	09:37:56	ca	NULL
1512726499513835521	2022-04-09	09:37:57	en	NULL
1512726504794435586	2022-04-09	09:37:58	de	NULL
1512726525707227140	2022-04-09	09:38:03	es	NULL
1512726532242145284	2022-04-09	09:38:05	en	NULL
1512726542056628228	2022-04-09	09:38:07	en	NULL
1512726551049162756	2022-04-09	09:38:09	es	NULL
1512726554165784578	2022-04-09	09:38:10	zh	NULL
1512726569336586243	2022-04-09	09:38:13	zh	NULL
1512726572796579840	2022-04-09	09:38:14	en	NULL
1512726581638225924	2022-04-09	09:38:16	de	NULL
1512726585190850564	2022-04-09	09:38:17	en	NULL
1512726601146015745	2022-04-09	09:38:21	en	NULL
1512726610994204672	2022-04-09	09:38:23	en	NULL
1512726613691367424	2022-04-09	09:38:24	en	NULL
1512726618074402821	2022-04-09	09:38:25	en	NULL
1512726630015197189	2022-04-09	09:38:28	es	NULL
1512726643818872835	2022-04-09	09:38:31	de	NULL
1512726644632477698	2022-04-09	09:38:31	pl	NULL
1512726655755763714	2022-04-09	09:38:34	fr	NULL
1512726673904398341	2022-04-09	09:38:38	in	NULL
1512726683324846081	2022-04-09	09:38:41	en	NULL
1512726689679560708	2022-04-09	09:38:42	en	NULL
1512726696583364610	2022-04-09	09:38:44	in	NULL
1512726698873454595	2022-04-09	09:38:44	in	NULL
1512726702430072839	2022-04-09	09:38:45	fr	NULL
1512726703055028228	2022-04-09	09:38:45	tr	NULL
1512726704464470016	2022-04-09	09:38:46	ja	TH
1512726710898536449	2022-04-09	09:38:47	hi	NULL
1512726713889095682	2022-04-09	09:38:48	en	NULL
1512726722189590529	2022-04-09	09:38:50	en	NULL
1512726723670188032	2022-04-09	09:38:50	in	NULL
1512726745736445954	2022-04-09	09:38:55	en	IN
1512726749733347331	2022-04-09	09:38:56	nl	NULL
1512726751566258177	2022-04-09	09:38:57	en	NULL
1512726757996171264	2022-04-09	09:38:58	en	NULL
1512726758591655940	2022-04-09	09:38:59	und	NULL
1512726760370028544	2022-04-09	09:38:59	en	NULL
1512726763578839042	2022-04-09	09:39:00	de	NULL
1512726763654156294	2022-04-09	09:39:00	en	NULL
1512726764459548673	2022-04-09	09:39:00	en	NULL
1512726766519205892	2022-04-09	09:39:00	ja	NULL
1512726767970181120	2022-04-09	09:39:01	en	NULL
1512726768943349760	2022-04-09	09:39:01	es	NULL
1512726770750996483	2022-04-09	09:39:01	en	NULL
1512726771388411905	2022-04-09	09:39:02	th	NULL
1512726773464588291	2022-04-09	09:39:02	en	NULL
1512726787587026946	2022-04-09	09:39:05	fi	NULL
1512726789591900161	2022-04-09	09:39:06	de	NULL
1512726789826752513	2022-04-09	09:39:06	en	NULL
1512726791907164160	2022-04-09	09:39:06	en	NULL
1512726797485494272	2022-04-09	09:39:08	en	NULL
1512726799221878786	2022-04-09	09:39:08	ja	NULL
1512726800752947200	2022-04-09	09:39:09	de	NULL
1512726804741697538	2022-04-09	09:39:10	und	NULL
1512726814493491200	2022-04-09	09:39:12	en	NULL
1512726815286120454	2022-04-09	09:39:12	fr	NULL
1512726833401417733	2022-04-09	09:39:16	it	NULL
1512726836790571015	2022-04-09	09:39:17	ja	NULL
1512726842452889603	2022-04-09	09:39:19	en	NULL
1512726855568302080	2022-04-09	09:39:22	fr	NULL
1512726866066812928	2022-04-09	09:39:24	en	NULL
1512726868918644736	2022-04-09	09:39:25	en	NULL
1512726894537580547	2022-04-09	09:39:31	en	NULL
1512726897456820227	2022-04-09	09:39:32	fr	NULL
1512726907724656642	2022-04-09	09:39:34	en	NULL
1512726910727380993	2022-04-09	09:39:35	ja	NULL
1512726937680203776	2022-04-09	09:39:41	en	NULL
1512726948878991364	2022-04-09	09:39:44	en	NULL
1512726949281607683	2022-04-09	09:39:44	en	NULL
1512726951504527366	2022-04-09	09:39:45	en	NULL
1512726957666054147	2022-04-09	09:39:46	es	NULL
1512726958211227650	2022-04-09	09:39:46	en	NULL
1512726979736449024	2022-04-09	09:39:51	zh	NULL
1512726980533399552	2022-04-09	09:39:51	it	NULL
1512726986258534405	2022-04-09	09:39:53	en	NULL
1512727000410357766	2022-04-09	09:39:56	ja	NULL
1512727001613967366	2022-04-09	09:39:56	tr	NULL
1512727002654167040	2022-04-09	09:39:57	sl	NULL
1512727004306554881	2022-04-09	09:39:57	en	NULL
1512727008094076928	2022-04-09	09:39:58	fr	NULL
1512727014809247747	2022-04-09	09:40:00	tr	NULL
1512727015190790145	2022-04-09	09:40:00	en	NULL
1512727015333392387	2022-04-09	09:40:00	es	NULL
1512727015367000067	2022-04-09	09:40:00	hi	NULL
1512727021943767041	2022-04-09	09:40:01	es	NULL
1512727036825112576	2022-04-09	09:40:05	en	NULL
1512727045486350338	2022-04-09	09:40:07	fr	NULL
1512727047516393473	2022-04-09	09:40:07	en	NULL
1512727055963762688	2022-04-09	09:40:09	und	NULL
1512727060422164483	2022-04-09	09:40:10	es	NULL
1512727061349212161	2022-04-09	09:40:11	en	NULL
1512727068068528136	2022-04-09	09:40:12	en	NULL
1512727078202122243	2022-04-09	09:40:15	ja	NULL
1512727078453530631	2022-04-09	09:40:15	en	NULL
1512727086032510982	2022-04-09	09:40:17	hi	NULL
1512727088851259393	2022-04-09	09:40:17	und	NULL
1512727097311207424	2022-04-09	09:40:19	fr	NULL
1512727103128711169	2022-04-09	09:40:21	en	NULL
1512727107360727041	2022-04-09	09:40:22	gu	NULL
1512727109436850180	2022-04-09	09:40:22	en	NULL
1512727110347067395	2022-04-09	09:40:22	de	NULL
1512727118878228484	2022-04-09	09:40:24	fr	NULL
1512727130593009667	2022-04-09	09:40:27	en	US
1512727137471631363	2022-04-09	09:40:29	fr	NULL
1512727137622671365	2022-04-09	09:40:29	fr	NULL
1512727145017233411	2022-04-09	09:40:31	fr	NULL
1512727149324685312	2022-04-09	09:40:32	it	NULL
1512727149995868160	2022-04-09	09:40:32	und	NULL
1512727151665377281	2022-04-09	09:40:32	und	NULL
1512727160225730564	2022-04-09	09:40:34	de	NULL
1512727164835221508	2022-04-09	09:40:35	de	NULL
1512727168111022080	2022-04-09	09:40:36	es	NULL
1512727169432227842	2022-04-09	09:40:36	und	NULL
1512727177418227715	2022-04-09	09:40:38	en	NULL
1512727180484444161	2022-04-09	09:40:39	und	NULL
1512727202525335555	2022-04-09	09:40:44	und	NULL
1512727208288296962	2022-04-09	09:40:46	und	NULL
1512727214219014146	2022-04-09	09:40:47	und	NULL
1512727232824987649	2022-04-09	09:40:52	zh	NULL
1512727236260028419	2022-04-09	09:40:52	und	NULL
1512727238802046980	2022-04-09	09:40:53	en	NULL
1512727244237647873	2022-04-09	09:40:54	en	NULL
1512727264764571656	2022-04-09	09:40:59	es	NULL
1512727265385357315	2022-04-09	09:40:59	en	NULL
1512727266882510853	2022-04-09	09:41:00	es	NULL
1512727270779244550	2022-04-09	09:41:01	en	NULL
1512727283068329985	2022-04-09	09:41:04	fr	NULL
1512727286809825284	2022-04-09	09:41:04	te	NULL
1512727287329959936	2022-04-09	09:41:05	de	NULL
1512727309270532096	2022-04-09	09:41:10	en	NULL
1512727328375324675	2022-04-09	09:41:14	en	NULL
1512727354237456387	2022-04-09	09:41:21	und	NULL
1512727365469712388	2022-04-09	09:41:23	in	NULL
1512727367302914048	2022-04-09	09:41:24	ja	NULL
1512727370070953984	2022-04-09	09:41:24	es	NULL
1512727380439277569	2022-04-09	09:41:27	hi	NULL
1512727383148793858	2022-04-09	09:41:27	en	NULL
1512727387070377984	2022-04-09	09:41:28	in	NULL
1512727396067287041	2022-04-09	09:41:30	und	NULL
1512727398822858752	2022-04-09	09:41:31	en	NULL
1512727399858851842	2022-04-09	09:41:31	en	NULL
1512727401654018048	2022-04-09	09:41:32	en	NULL
1512727403121950731	2022-04-09	09:41:32	in	NULL
1512727417282076674	2022-04-09	09:41:36	en	NULL
1512727422185222145	2022-04-09	09:41:37	und	NULL
1512727424106221571	2022-04-09	09:41:37	und	NULL
1512727425779707904	2022-04-09	09:41:38	tr	NULL
1512727426366947329	2022-04-09	09:41:38	hi	NULL
1512727427025358850	2022-04-09	09:41:38	en	NULL
1512727427973324801	2022-04-09	09:41:38	en	NULL
1512727431857291268	2022-04-09	09:41:39	en	NULL
1512727434994532352	2022-04-09	09:41:40	en	NULL
1512727441973858306	2022-04-09	09:41:41	zh	NULL
1512727462500782085	2022-04-09	09:41:46	it	NULL
1512727463226671105	2022-04-09	09:41:47	en	NULL
1512727466154074112	2022-04-09	09:41:47	en	NULL
1512727469928824836	2022-04-09	09:41:48	en	NULL
1512727473724833801	2022-04-09	09:41:49	es	NULL
1512727479131471876	2022-04-09	09:41:50	in	NULL
1512727485728784385	2022-04-09	09:41:52	en	AU
1512727486697725956	2022-04-09	09:41:52	en	NULL
1512727496499761153	2022-04-09	09:41:54	ta	NULL
1512727499029028866	2022-04-09	09:41:55	und	NULL
1512727529542455409	2022-04-09	09:42:02	in	ID
1512727529756319746	2022-04-09	09:42:02	en	NULL
1512727539264991233	2022-04-09	09:42:05	en	NULL
1512727541597237248	2022-04-09	09:42:05	ja	NULL
1512727545329827843	2022-04-09	09:42:06	en	NULL
1512727548156858378	2022-04-09	09:42:07	en	NULL
1512727553022308352	2022-04-09	09:42:08	tr	NULL
1512727571519180802	2022-04-09	09:42:12	de	NULL
1512727585763086338	2022-04-09	09:42:16	und	NULL
1512727592960503813	2022-04-09	09:42:17	en	NULL
1512727593644142594	2022-04-09	09:42:18	en	NULL
1512727596341071875	2022-04-09	09:42:18	en	NULL
1512727600753528840	2022-04-09	09:42:19	ja	NULL
1512727607204147201	2022-04-09	09:42:21	en	NULL
1512727617828438018	2022-04-09	09:42:23	de	NULL
1512727631468318720	2022-04-09	09:42:27	en	NULL
1512727636271067136	2022-04-09	09:42:28	und	NULL
1512727640758755329	2022-04-09	09:42:29	tr	NULL
1512727641006260224	2022-04-09	09:42:29	en	NULL
1512727646370775041	2022-04-09	09:42:30	tr	NULL
1512727657750069252	2022-04-09	09:42:33	ja	NULL
1512727660581076993	2022-04-09	09:42:34	fr	NULL
1512727665467224065	2022-04-09	09:42:35	en	NULL
1512727674078351363	2022-04-09	09:42:37	en	NULL
1512727675143606272	2022-04-09	09:42:37	in	NULL
1512727675529531393	2022-04-09	09:42:37	en	NULL
1512727680197619712	2022-04-09	09:42:38	en	NULL
1512727692054974464	2022-04-09	09:42:41	en	NULL
1512727699730870277	2022-04-09	09:42:43	en	BD
1512727715165573120	2022-04-09	09:42:47	en	NULL
1512727727496957952	2022-04-09	09:42:50	de	NULL
1512727728973393923	2022-04-09	09:42:50	en	NULL
1512727737584263174	2022-04-09	09:42:52	it	NULL
1512727743020285953	2022-04-09	09:42:53	en	NULL
1512727744433467393	2022-04-09	09:42:54	en	NULL
1512727767787352064	2022-04-09	09:42:59	und	NULL
1512727771126157313	2022-04-09	09:43:00	en	NULL
1512727775701987330	2022-04-09	09:43:01	en	NULL
1512727776155033601	2022-04-09	09:43:01	en	NULL
1512727777660882944	2022-04-09	09:43:01	en	NULL
1512727783268564994	2022-04-09	09:43:03	de	NULL
1512727793137713161	2022-04-09	09:43:05	ja	NULL
1512727804021981189	2022-04-09	09:43:08	en	NULL
1512727819780255749	2022-04-09	09:43:12	ja	NULL
1512727819947814913	2022-04-09	09:43:12	en	NULL
1512727821067567104	2022-04-09	09:43:12	en	NULL
1512727826927329287	2022-04-09	09:43:13	en	NULL
1512727832908034050	2022-04-09	09:43:15	en	NULL
1512727836708196355	2022-04-09	09:43:16	en	NULL
1512727846229323776	2022-04-09	09:43:18	ja	NULL
1512727858191683585	2022-04-09	09:43:21	en	NULL
1512727862885122055	2022-04-09	09:43:22	en	NULL
1512727863480442883	2022-04-09	09:43:22	en	NULL
1512727872594755584	2022-04-09	09:43:24	en	NULL
1512727878114418688	2022-04-09	09:43:25	tr	NULL
1512727884707868675	2022-04-09	09:43:27	fr	FR
1512727891334688768	2022-04-09	09:43:29	en	NULL
1512727892928643077	2022-04-09	09:43:29	en	NULL
1512727905712971777	2022-04-09	09:43:32	de	NULL
1512727910947323906	2022-04-09	09:43:33	und	NULL
1512727921202544642	2022-04-09	09:43:36	en	NULL
1512727926092955649	2022-04-09	09:43:37	und	NULL
1512727937090748416	2022-04-09	09:43:39	en	NULL
1512727938524975105	2022-04-09	09:43:40	es	NULL
1512727945156116484	2022-04-09	09:43:41	und	NULL
1512727947983138821	2022-04-09	09:43:42	es	NULL
1512727948117295105	2022-04-09	09:43:42	es	NULL
1512727950910803974	2022-04-09	09:43:43	fr	NULL
1512727960582774787	2022-04-09	09:43:45	en	NULL
1512727977208913920	2022-04-09	09:43:49	ja	NULL
1512727977246826499	2022-04-09	09:43:49	en	NULL
1512727981760086016	2022-04-09	09:43:50	en	NULL
1512727983659782148	2022-04-09	09:43:51	th	NULL
1512727988219125761	2022-04-09	09:43:52	en	NULL
1512727992329375748	2022-04-09	09:43:53	en	NULL
1512727994993098754	2022-04-09	09:43:53	und	NULL
1512727996200886272	2022-04-09	09:43:54	fr	NULL
1512727999174615044	2022-04-09	09:43:54	en	NULL
1512728010318880774	2022-04-09	09:43:57	it	NULL
1512728013859098624	2022-04-09	09:43:58	zh	NULL
1512728019638620165	2022-04-09	09:43:59	en	NULL
1512728028031627270	2022-04-09	09:44:01	und	NULL
1512728031407845376	2022-04-09	09:44:02	en	NULL
1512728031453974529	2022-04-09	09:44:02	en	NULL
1512728031529480196	2022-04-09	09:44:02	en	NULL
1512728032355758092	2022-04-09	09:44:02	fr	NULL
1512728037317652482	2022-04-09	09:44:03	und	NULL
1512728038773080064	2022-04-09	09:44:04	en	NULL
1512728051922124803	2022-04-09	09:44:07	en	NULL
1512728053037813762	2022-04-09	09:44:07	fr	NULL
1512728054799425537	2022-04-09	09:44:08	en	NULL
1512728062089207809	2022-04-09	09:44:09	en	NULL
1512728068946903040	2022-04-09	09:44:11	und	NULL
1512728075167010818	2022-04-09	09:44:12	en	NULL
